PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100
-3.056012,-5.693901,-0.556280,-0.951523,2.740402,6.404359,3.580623,-1.008761,-3.401920,2.285717,1.375192,0.925302,-3.312171,-0.810873,1.266326,2.011893,2.884100,0.815423,3.404835,1.941325,-1.191342,-2.539284,0.382030,1.125564,-1.258103,1.119069,1.113368,-0.618303,0.342535,-1.356058,-0.795740,-0.455412,-1.265517,-0.801804,-1.922153,-0.221451,-2.089461,0.522722,-0.593437,-0.215574,0.776718,0.185416,-0.989882,2.387889,0.633833,1.000565,0.189025,-0.751987,-1.158432,-0.186205,-1.688255,-0.175619,0.023965,0.042825,0.631133,1.737389,-0.042249,0.918615,0.152334,-1.042185,-0.572692,0.540360,-0.409643,0.611134,-0.516278,-0.621056,0.813850,0.147534,1.548080,0.720497,0.881995,-0.367829,0.247206,0.211922,-0.235582,-0.133219,-0.539921,-0.006667,0.364358,0.027348,-1.867963,1.170336,0.245858,0.149762,-1.550129,1.144774,-0.438005,-0.109198,-0.350018,1.452569,0.599013,-0.906611,0.539511,1.199019,-0.403835,0.262878,0.448170,0.102753,-0.727681,-0.323383
12.210500,-2.204983,-3.916143,11.214865,-0.518851,-1.382232,5.704531,1.305046,-2.729350,-1.583829,2.300348,1.648343,-5.435000,-3.272389,-0.510673,2.090520,1.524680,-0.914838,1.056047,2.582755,1.171459,-1.599924,0.206196,1.013139,1.039875,0.770392,0.036964,1.680101,-0.281366,1.287941,0.714138,1.194118,-0.666841,0.109819,0.032632,-1.605300,0.491574,1.747369,-0.367913,-1.794857,0.324741,-2.347747,-1.439075,-1.036040,0.281416,0.417439,0.290045,-0.198077,0.078397,-0.447215,0.509813,0.611346,-0.119460,1.600690,0.473755,0.761061,0.228602,0.091310,2.504799,0.012524,0.730860,-1.492518,0.253528,-0.851685,-0.752486,-0.955733,0.262127,-0.307391,0.399042,0.057416,0.479117,-1.211699,0.025594,-0.601628,-0.068813,-1.096909,-0.040743,-0.451241,0.340769,0.396596,-1.052015,0.143065,-1.666398,-0.659066,-0.217476,-0.492702,-0.309296,-0.340830,2.137723,-0.992214,1.532413,0.963495,0.031168,0.612828,0.274506,0.054960,0.732165,-0.029667,-0.895346,0.040636
-2.674428,-4.995027,0.430675,-0.731944,1.115744,7.396109,6.123912,-1.087609,-2.509225,-3.274459,0.194473,-1.341879,-0.067777,-3.678055,-2.656424,4.614389,2.673029,1.484470,0.381004,1.637140,0.984700,-0.061419,2.444818,0.896085,0.525583,1.081537,0.672889,-2.403065,0.157335,2.512517,0.062541,0.532297,-1.430925,-1.467813,0.330964,-1.610651,-0.207303,0.975331,-0.887721,0.612044,-0.039715,-1.180720,0.004217,-0.324042,0.291086,-0.335330,-0.112412,-1.825986,-1.146955,-0.872739,-0.878234,0.631154,-0.215259,-0.446795,-0.311277,-2.044915,-0.938538,-1.020514,0.003905,-1.110194,-0.462826,-1.967943,0.828490,-1.825724,-0.708824,-0.969295,0.926977,0.127752,-0.374995,0.128659,0.364283,-0.633370,-0.264529,-1.264739,0.536143,-0.213157,2.046860,0.658830,0.258438,0.899766,-0.484136,0.437572,-0.529271,-0.658926,-0.904454,-0.671541,-1.696694,0.108320,-2.659276,0.219217,1.923549,0.338505,2.469660,-0.406165,-0.164185,-1.207438,0.531543,0.988155,-0.656518,0.379111
-2.905543,-1.626903,3.544455,-1.829883,-2.007124,7.036958,5.705689,2.877980,-2.603679,-0.563165,-0.078637,0.691583,-1.841548,0.285402,-2.210778,1.663461,2.867433,0.615725,0.534446,0.285547,-0.241219,-0.818582,2.256730,1.014726,-0.227493,0.382045,-1.142907,-1.689692,1.983440,1.459517,-0.535065,0.368564,-1.910762,2.596854,-1.214196,0.676672,0.504746,-0.373574,0.318042,-2.773054,-1.512537,-2.784745,1.630532,-1.028880,1.191630,-2.109545,-0.314939,-0.669905,0.422950,-0.942687,-1.475280,1.773866,0.548229,1.959033,-2.054020,0.168781,0.650922,0.213119,2.424472,0.639033,0.795766,-0.715871,-0.554654,0.929662,-0.390269,-0.221660,-2.531196,0.905585,1.541066,-0.654603,-0.545631,1.256696,-1.696376,-1.016499,-2.560907,-0.972026,-0.016088,-1.794804,0.842635,0.844899,-0.202482,0.230015,-0.387750,0.274452,-1.620443,-0.290361,-0.762292,0.645827,-0.678875,0.850233,0.678225,0.034480,2.051054,0.319502,0.950441,-2.121425,-0.232479,0.679579,-0.852865,-0.783172
-2.809443,-6.475181,-3.300950,0.345070,5.115147,4.721154,2.025594,-2.529005,-0.211719,-0.614717,0.297693,0.019503,1.130330,-1.862898,-1.647469,3.013165,1.993040,2.259530,2.694578,0.743995,2.067101,-1.945408,-3.205834,0.056262,1.304976,3.428866,2.160709,0.073337,0.414824,-0.209188,0.334757,-0.236586,-1.011816,1.127036,-1.209851,1.610833,-2.273045,-0.454908,0.009179,-2.726750,-1.075587,-1.631624,0.299742,-1.482150,-0.985770,0.763602,-0.540919,0.415587,-1.044176,-0.582155,0.579732,1.372092,0.212772,0.452216,-0.271722,0.502961,-0.289229,-1.595574,1.198216,-1.052745,-0.205580,0.999978,-0.986890,-1.717893,-0.564824,-1.140863,-0.886951,1.354016,-0.255118,1.441123,0.664148,-0.677890,0.550154,-0.480892,0.747505,1.509216,-0.107344,1.404447,0.404928,-0.840736,-1.008701,1.393996,-0.807208,-0.522324,-1.147382,0.564986,0.164112,-0.738434,-0.174433,-1.017408,-0.325357,0.587982,-0.876629,1.278764,0.742029,-0.370146,-0.121473,-0.777940,0.329983,-0.468749
-3.477792,-6.019217,-0.658470,-1.911933,2.974226,7.119102,2.826016,-2.486723,-1.633976,0.484490,0.790809,-0.145589,-0.461694,-2.585268,-0.354271,1.821216,3.083583,1.524870,1.418938,2.653064,0.388487,-1.006369,-0.848633,0.638700,0.141452,1.976093,0.725586,0.815206,-0.378426,0.153573,0.890524,0.449419,0.583152,0.221263,-0.835054,-0.878674,-2.141179,-0.831828,-0.988891,-1.608558,-0.248428,-0.027708,0.916543,-0.922083,-3.466435,1.253805,-2.574328,1.794974,0.343886,-0.871633,0.782043,0.641397,-1.386372,1.424550,0.482479,-0.504097,-1.108937,0.769919,1.941079,-0.638007,0.710952,-0.170809,-1.215867,-0.853114,0.920036,-1.019643,0.958191,0.165439,0.007234,0.624990,1.193168,-0.076620,0.171773,2.396827,-1.519612,-1.420453,-1.201897,0.261981,0.219377,-1.067314,-0.069787,-1.375460,-0.952419,-0.475313,0.465799,1.629019,-0.322150,0.634876,0.056330,-0.612389,0.048162,-0.195035,0.579985,-0.208805,0.687227,-0.410101,0.039619,-0.372379,-1.530279,-0.233541
-1.245657,-4.179039,-2.343393,-0.072947,2.820427,2.318899,-1.356802,-1.499624,-0.364977,2.459168,2.406055,1.347977,-3.440093,-1.899332,-0.681257,1.255235,3.580465,0.259509,-0.027950,1.480250,-0.703366,-0.013096,-0.563025,1.368600,0.713164,-0.150023,0.720796,0.274344,0.500009,0.512284,-0.486156,0.399098,0.184932,0.093819,-0.029709,0.213019,-0.569342,-0.472148,-1.128571,-0.265532,0.026610,-1.294593,-1.647701,0.696374,0.652158,-1.306587,-0.049381,0.113217,-0.811795,-0.443116,0.930522,0.567582,-0.031287,-0.141394,0.454035,0.594048,0.965042,0.634685,0.177751,-0.357201,0.665198,0.483848,-1.290864,-0.812980,-0.070008,-0.928903,0.161321,1.085778,0.578401,-1.035327,0.039562,0.576219,-1.423540,0.582375,-0.951709,0.154211,0.482666,-0.341605,-1.127380,0.181920,-0.627337,0.490162,0.752445,-0.804024,0.071610,0.492360,0.443875,0.654167,-0.562249,0.529231,0.044643,0.222076,0.356534,0.091116,-0.016875,0.314037,-0.460807,0.169816,0.397436,0.494741
-2.261437,4.042899,-4.453642,3.131114,3.075854,1.796318,-0.819231,1.452563,-0.619282,-1.444807,1.053377,-0.622779,-0.852914,-1.290374,-2.029219,1.206403,1.855418,-2.295162,2.917787,-1.070948,2.730932,-3.553221,2.072602,5.676760,1.661676,-0.286565,0.619363,1.486390,0.979057,1.269565,-2.289888,-0.628937,-0.933916,-0.602150,-1.102714,-0.636552,1.142341,1.067202,-1.376043,-1.037023,-0.444829,-0.107892,-0.358584,-0.655376,0.132495,-0.219537,-0.677485,0.163849,0.664580,-0.173981,1.581269,0.082892,0.574665,-1.420651,1.923842,0.518227,0.443417,-0.222570,1.009852,-1.562015,-0.134327,-0.430779,-1.929948,-0.913852,-0.683950,0.326693,0.874980,-0.362173,0.146471,0.419836,0.107209,0.020081,0.711323,-1.173855,-0.155239,-1.229280,0.227082,0.834797,-1.823412,-0.313845,-0.110508,-0.521839,0.228962,-0.514878,-0.629097,1.015508,0.065683,0.581387,-0.620072,0.353167,-0.557029,-0.929521,1.264909,0.346913,0.178001,-0.232885,-0.031958,-0.084918,-0.066972,-0.795254
-3.529696,-5.957720,-0.379537,-1.927108,1.293329,5.581617,-0.219972,-2.287344,-4.110955,2.203797,1.838631,1.897013,-3.652898,-1.205424,0.420451,1.464973,3.258322,0.446941,1.800581,3.085632,-0.295850,-3.099812,-1.396030,2.237948,-1.114436,2.221606,-0.798173,-1.000030,3.669909,-1.091110,-2.229726,0.123011,-2.815497,-0.674939,-1.876794,-0.796583,1.589667,1.790652,-1.617304,-1.705713,-0.778938,-1.589933,1.486662,1.050728,-1.075181,1.441163,1.207759,-0.474590,-2.060305,-2.468996,-1.747979,-0.031249,-2.139620,0.713635,2.732304,0.740473,-0.584266,1.251740,-0.742262,-1.529752,-1.031604,-0.059261,-0.441880,-0.799075,-0.328050,-0.657443,-0.190070,-0.663852,1.635476,1.011486,0.084057,-1.399251,0.558819,-0.131000,1.599762,-0.274666,0.514170,0.690793,-0.893932,-0.736879,-1.083553,0.833886,-1.475149,-0.685439,-1.088953,0.977658,0.487468,-0.437389,-0.004692,0.131613,0.318540,-0.170260,0.790107,1.780214,-0.381991,0.201802,0.070157,1.990659,-0.934878,-2.397477
-1.642080,-3.270211,-5.486499,4.295578,5.665915,3.015995,-0.414062,5.576247,1.457278,-1.366167,3.017131,1.198083,-6.155318,-4.293749,0.011386,1.944754,4.707126,-1.044794,-0.560207,1.345836,2.277240,-1.452280,1.740400,2.649564,0.340954,1.054899,2.012398,-2.164617,1.307130,1.542664,-0.528899,0.251702,-2.431426,-0.394742,-1.009224,0.055876,-0.496713,0.174803,-1.502277,-0.805319,0.120175,0.379019,0.679309,-0.979545,-0.376901,0.465747,-0.264221,0.683665,-0.848966,-0.017761,0.161038,0.742446,0.228233,0.449784,-0.007032,0.533075,-0.005822,0.903515,0.891372,-1.728251,0.849642,-1.141679,-0.171249,-0.394769,0.057882,-1.208875,0.119621,-0.566255,0.096514,0.125741,-0.282872,0.113270,0.275380,0.745054,-1.218044,0.342361,0.126989,0.809895,-0.299475,0.219637,-1.027207,0.104746,-0.849764,0.484712,-0.647745,-0.101648,0.158642,0.026641,-0.185689,0.508152,-0.715732,0.249729,0.261462,-0.062541,-0.856233,-0.856056,-0.325549,-1.409188,-0.804239,-0.987032
12.703057,-2.996866,-3.645326,11.164764,-0.691241,-0.371746,4.764815,1.406186,-3.637671,0.528456,1.436859,1.432529,-4.993097,-3.313330,-0.722252,3.243836,2.904588,0.710166,0.352879,3.797064,0.794117,-1.426531,1.232197,0.371529,1.864658,1.095524,0.479322,2.801337,0.750424,0.682757,0.024063,1.215249,0.356304,-0.070015,0.026338,-1.367608,1.042907,2.849245,-1.110068,-1.171439,0.010824,-2.300149,-1.187257,-1.344378,1.043211,0.471370,-1.188763,-0.450420,-0.217247,-0.279303,0.372740,0.840552,-0.204487,-0.151906,-0.130015,0.640617,0.480054,-0.640940,1.892307,-1.820690,0.868359,0.402290,1.177471,-0.765197,-0.551044,0.077113,0.605106,-0.658368,0.679563,0.218052,0.841920,-0.817207,-0.258584,-0.108648,-0.050847,-0.958957,0.476538,-0.762391,0.223739,0.016795,-1.597640,-0.272185,-1.118977,-0.474391,-0.435920,-0.174642,0.845910,0.216206,0.010004,-0.005287,0.618967,0.239839,0.728557,0.656838,-1.284570,0.732358,0.579781,-0.896990,-1.263131,0.132122
9.237324,-3.507822,-1.624216,6.730210,-0.296489,2.219454,4.207375,-1.220109,-5.010537,1.253846,3.890341,1.437833,-2.001629,-2.785901,-0.043376,1.484736,2.890521,-0.326215,3.257455,2.381907,0.746848,-0.483024,-0.820958,2.918711,-0.587447,-0.480131,0.059668,-1.403858,1.502407,-0.216863,-1.320392,2.109496,-0.451429,-1.144791,-1.169632,-0.776849,0.682098,-0.590987,0.474855,-0.591000,1.091593,-0.256542,1.840736,-0.533616,-0.976206,-0.849690,-0.888590,1.689386,0.064067,0.050997,-0.056090,0.825550,-0.347330,1.520310,0.779620,0.637759,-0.616448,0.711536,1.336144,-1.396510,-0.820542,-0.039989,1.495039,0.541605,-0.694061,0.459009,0.854085,-0.139803,0.035739,-0.193623,1.196066,-0.479021,-0.197795,0.083217,-1.785935,0.189026,0.127140,0.261310,-0.084772,0.537125,-1.103908,1.026743,-1.032344,0.607321,-1.016526,1.447254,-0.248923,0.718611,-0.064384,0.677790,-0.358168,-0.587204,1.746651,0.077887,-0.487876,0.677683,-1.041558,-0.073422,-0.217313,0.395540
7.584232,-2.811464,-1.061124,6.062108,-1.059483,3.065329,3.754032,-0.166932,-4.077901,0.087446,2.331184,0.354715,-4.074547,-3.561103,0.027971,1.595472,2.529531,-0.487132,1.435847,2.486186,-0.846535,-1.519110,-1.533973,4.295957,-1.175181,-0.839446,-0.518069,1.108966,-0.197214,-0.073583,0.278598,-0.885012,0.264338,1.110602,-0.509637,0.545441,1.408955,-2.368521,-0.316111,-3.465757,-1.337719,0.151534,0.473206,0.900715,1.450745,-1.408102,-1.520774,4.077226,-0.209514,1.879549,-0.749378,0.864622,-0.235723,0.351151,-0.021785,-1.563392,0.430536,1.013518,-0.238880,0.075034,0.836329,-1.143954,-1.036433,0.389211,2.857393,-5.183171,-0.491996,0.994685,0.765858,-0.651617,-1.213576,0.129945,0.560663,-1.873248,-0.075807,0.423349,-0.009562,0.437014,-0.201377,0.122834,0.310056,1.621417,0.419458,0.316867,-0.907910,0.326877,-0.467795,0.121939,0.394741,0.677270,-0.613517,-0.381841,2.923042,1.161974,1.113141,-2.593659,-0.726470,-0.767446,1.748541,-0.674691
-4.328115,10.740731,-4.968226,3.523452,3.431708,4.535219,-0.505487,0.976130,-2.690258,-1.969651,0.857529,1.133245,-0.805974,-2.070280,-2.040674,2.491643,3.227909,0.909449,2.558444,1.165034,1.009752,-3.149177,-1.485837,-0.297597,0.325086,-1.036279,-0.641300,-0.297950,1.217941,1.059021,-1.216450,1.434176,0.046508,0.296272,-0.730674,-1.121817,-0.187969,0.015285,-0.009363,0.211493,0.382146,-0.691519,-0.859311,-0.667489,0.786485,0.085265,-2.186779,-0.075014,-0.199295,0.339572,0.138558,0.917860,0.950647,-0.469358,2.199577,0.257636,0.004494,-0.046099,1.448936,-0.979375,-0.791373,-0.073798,-0.814122,0.578318,0.008351,-0.377038,0.204868,-1.055217,0.850437,0.128730,0.532583,0.746838,-0.172604,0.638970,0.378097,0.228648,0.579758,0.232498,0.826253,0.309319,-0.460241,0.472302,-1.629743,0.466470,0.720526,0.114612,0.807875,-0.646799,0.863456,0.542151,0.340953,0.222015,-0.099727,0.801494,0.838790,-0.747290,0.778937,-0.303248,-1.160777,-0.503513
16.957609,-0.915817,0.077301,6.854987,-1.527437,7.816695,4.299375,0.403961,-3.362652,1.534118,-2.530864,0.284134,-5.103246,-3.461698,-2.356037,3.327981,3.804112,3.496808,0.554652,1.824839,0.333176,-3.099857,3.167636,0.467802,3.546994,2.216073,-0.048152,2.045769,1.160163,0.089900,-1.614841,0.145725,-0.074873,-0.146756,-2.157202,1.371252,1.277883,1.476405,-1.397843,0.873385,-1.238736,-0.852659,-1.214937,-0.084183,0.962713,-0.004449,-1.052067,-1.475036,-0.260663,-2.291776,-0.369775,0.424416,1.037846,-0.789564,1.873430,1.106827,-0.108430,-0.312286,0.713276,-1.395661,0.806544,0.705395,-1.548541,-1.110400,1.310453,-0.037211,0.850737,1.006906,0.878528,0.813371,1.853154,-1.328119,-0.977406,-0.619169,0.625241,0.133421,0.614884,0.052054,-0.492540,-0.344384,-0.609051,-1.616964,0.289335,-0.350768,-1.123297,0.052539,0.922443,-0.986021,-0.257867,0.524178,-0.293297,-0.885222,1.227007,-0.096871,-1.185750,0.465186,0.436364,-1.621216,-0.730522,-0.317652
0.353935,-0.817409,-0.350526,0.576935,0.435806,0.247638,0.065149,0.246977,0.297721,0.242606,0.010331,0.078455,-0.884156,-0.020009,-0.440101,0.048968,0.809351,-0.641162,0.318633,-0.654843,0.435826,-0.339965,0.249873,-0.973740,-0.617978,-0.286578,-0.406780,-1.071493,-0.029001,0.033677,0.484615,-0.517954,0.691560,0.199786,-1.115663,0.057773,0.686549,0.436342,-1.646416,-0.006153,0.482854,-0.371437,-1.019953,-1.056843,0.138719,0.576865,-2.241613,-0.021510,-1.958159,0.096280,-0.531377,0.427231,-0.613920,0.098431,-0.256014,0.473930,-0.242188,-0.597419,0.032617,-0.099587,-0.393963,0.436398,-0.416766,-0.287960,-0.085350,-0.752810,0.090347,0.566311,-0.709346,0.030896,0.228018,-1.515668,0.122049,-0.069446,1.279544,0.107628,-1.815225,-1.508901,-1.121894,0.015916,-0.899994,1.506050,-0.776506,0.285225,0.091222,1.773350,-0.211616,0.349065,0.913879,0.901902,1.118078,-0.762624,1.525185,0.926037,0.971625,-0.461441,0.252653,-1.154560,-0.439306,-0.436813
-4.104967,8.549094,-5.883228,5.810981,4.588197,5.271198,1.125647,4.574187,-2.355843,-2.001951,1.662168,1.600102,-4.475717,-2.683103,-0.708355,1.461283,1.749103,2.708724,-0.043477,2.810520,0.670329,-0.924468,0.003723,0.976862,0.391267,0.051519,0.932062,0.922711,0.888406,0.774821,-1.001973,0.840551,-1.103860,-0.113807,0.639337,0.373082,-0.114380,-0.206894,-0.457943,-1.840886,-0.658490,0.392809,1.237215,0.297095,-0.485225,-0.867541,-1.154339,-2.127062,0.877668,-1.330059,1.376912,1.306065,-0.362264,0.621984,0.755700,0.363819,-0.674091,-0.530260,1.322081,-0.989202,-0.133459,-0.021197,-1.682829,-0.031559,1.397918,-0.388113,0.979331,0.160221,-0.255216,2.404288,0.204680,-0.321403,-1.804251,0.204451,-1.057925,1.129057,0.545797,-0.118986,-0.910374,-0.225710,-0.418502,0.741335,0.512820,0.324958,0.612855,0.396934,0.138156,0.272293,-0.223744,0.283217,1.256919,-0.582294,1.567890,0.391025,0.470327,-0.902782,-0.434287,-0.771980,1.263805,-0.002486
-4.599551,-0.465397,-4.550482,2.292824,4.880517,5.627985,-0.936269,4.443544,-1.848832,-0.452422,2.095989,2.445561,-5.358775,-2.636890,-0.556556,3.537290,4.231998,1.014822,-0.721947,1.199696,1.404808,-1.104277,-1.390307,3.126395,0.945913,1.939824,2.117795,-1.417445,2.480577,1.721376,-0.378859,1.291164,-0.519430,0.283298,-0.011662,-0.765700,0.176944,-1.032771,-0.699141,-1.327529,0.481747,0.078372,-0.432074,-0.625167,0.103556,0.621213,-2.502572,-0.573386,-2.343810,0.486608,1.464337,1.998979,-0.019476,0.385914,1.024628,-1.400675,-0.101338,1.678049,0.544082,-0.536855,0.016749,-0.259645,-0.583706,-0.808998,0.070970,-0.671164,0.014220,-0.426083,-0.415290,0.373462,0.015463,-0.770926,0.015092,-0.641588,-1.175002,-0.684025,0.685758,-1.139237,0.004611,-0.361632,-0.603181,-0.343953,0.311449,0.051874,-0.195515,0.629741,-1.509260,0.476888,-0.369493,-0.217740,-0.794656,-0.251515,1.108255,0.119761,-1.041558,-0.505134,0.186388,-0.387167,-0.329765,0.394911
-4.061116,-4.645044,1.411617,-2.614341,-0.754788,6.694864,0.499716,-2.620685,-5.025604,1.309962,2.623206,0.435680,-5.337239,-2.400102,0.710016,1.592069,4.646351,-1.189170,2.975389,2.466505,1.856021,-3.905588,-0.840666,2.950916,-0.826936,0.903342,-1.387311,1.757120,3.282559,0.658783,-1.963350,-1.900681,-4.104052,-1.532118,-1.165369,0.002212,2.853707,2.748079,-0.982525,0.640092,-0.883603,1.230571,0.929241,-0.330433,0.502301,1.129515,0.036097,-0.863120,-0.964745,0.401744,0.572476,1.442221,0.649564,0.546336,-0.954466,2.533295,-0.276355,-0.328771,-0.284193,-1.258039,1.162191,-0.919730,-0.595046,0.644702,0.937422,-0.083846,0.208219,3.442136,-0.214547,1.291417,0.954614,-0.274782,0.050523,-1.631839,1.212848,-0.925217,-0.345339,0.634325,0.461370,1.168286,-1.562340,-0.250540,-1.338113,2.258661,0.824001,-0.372230,0.610220,0.944478,-0.767084,0.628112,0.015526,-0.259053,1.971791,0.565762,-0.341613,0.681382,0.664348,0.065686,0.067218,0.582889
2.502157,-2.274916,-2.733479,5.130839,-0.799284,-2.323758,2.032368,0.379706,2.208150,-4.531538,-1.916815,-3.038150,-5.528112,2.218221,-0.732174,9.296071,4.615618,-0.099651,-1.772684,0.010896,-1.799754,-5.538204,-0.431699,2.529229,-0.047356,1.630246,1.561821,1.641118,2.507257,-1.375489,-1.194142,-1.068292,1.665279,-0.300868,2.281290,1.265085,1.025100,-2.409040,-0.003562,0.820677,0.330728,-0.895066,-0.598365,-0.979689,0.299273,-0.776482,-0.815395,0.637383,-1.158160,-0.908525,-0.900906,-0.256988,0.056547,0.833961,-0.166953,0.108038,0.339272,0.572184,0.351407,-0.703610,-1.456629,-0.646746,-1.772817,0.398629,-0.750296,-0.340648,1.021464,0.695439,0.072840,0.605786,-0.208353,0.648672,-0.450148,0.345735,-1.024663,-0.479260,0.104462,-0.701348,-1.270022,0.328181,-0.585901,-0.145055,-0.621930,-0.802538,-0.743989,0.457038,-0.802444,0.779372,-0.111272,-0.092345,0.044916,-0.364963,0.771743,0.659961,0.802019,0.909591,0.055558,0.137495,-0.066584,-0.351457
-5.587470,3.410250,-6.205928,3.658536,7.051269,6.357957,-0.953572,6.046192,-1.762983,0.004932,2.826626,2.059411,-4.546048,-3.542319,-0.362644,2.312316,4.128498,2.358552,0.062883,3.010236,1.510954,0.189809,-0.938598,2.208785,0.788061,0.141208,0.627889,-0.184301,1.197821,0.076705,0.063891,0.142369,-1.321240,0.156845,0.254796,0.438991,0.873358,1.035596,-0.981185,-1.916687,-0.606509,-0.291886,-0.200914,-0.054362,0.672706,0.203353,-0.891112,-0.977109,-1.485940,-0.089516,0.617213,1.041183,0.053893,0.012280,-0.636605,-0.198813,0.422878,0.268891,0.426689,-0.523876,0.592067,0.410629,-0.470103,-0.186995,0.242309,-0.790081,-0.222062,0.513563,-0.055006,0.964788,-0.005625,-0.989627,0.208788,0.596703,-0.544857,-0.500130,0.291580,0.384525,-0.144785,-0.234980,-1.276037,1.043931,0.308378,-0.195830,-0.019363,0.329860,-0.172663,1.389978,0.258594,0.537221,-0.521547,-0.122177,1.349067,1.160604,0.518202,-1.103457,0.053745,-1.046637,0.748694,0.131438
-1.930215,-0.438687,-6.038004,3.988620,6.680141,3.497437,-1.918495,5.892440,0.480979,1.086848,2.032749,2.069750,-4.762436,-2.837739,0.895705,0.897213,3.633888,1.907316,-0.013922,2.396384,0.929877,0.160408,-0.062882,1.311756,3.002261,1.652129,1.544307,-0.770393,1.966525,0.196404,-0.010634,0.282600,-1.725296,0.204981,-0.702479,0.865115,0.470672,2.374302,-1.314650,0.688739,-0.257663,-0.560363,-0.779504,-0.571777,-0.773174,0.041356,0.541574,-0.218764,-0.203955,-0.519785,0.547359,1.894539,0.187914,0.136019,-0.807781,-0.106263,-0.515123,0.089822,0.351732,-0.375223,0.742124,0.333972,-0.078618,-0.414775,0.190434,-1.028786,-0.779817,0.487936,0.123763,0.866523,-0.153246,0.002531,0.701818,0.933503,-0.750904,0.047958,0.913156,0.646026,-0.094009,0.084042,-0.712654,0.132475,-0.041560,-0.335925,0.180807,0.279415,-0.025983,-0.413645,0.086125,0.880738,0.217881,0.147898,0.033758,-0.065170,0.510620,-0.223246,-0.034876,-0.578010,-0.514547,-0.230290
-2.504548,-6.988032,-0.157520,0.565471,4.062870,5.508168,2.470330,-1.893147,-2.470274,2.513219,0.432437,0.619107,-2.436328,0.062509,1.153316,0.610440,2.587730,0.051394,1.622772,1.742884,0.855113,-2.239472,-1.172409,2.913352,-0.875738,-0.760486,1.779448,1.077749,2.808019,-1.294391,-1.466125,1.531087,0.656720,1.862956,-2.590980,0.571697,1.119172,-0.651415,-0.191481,-0.308112,-1.157088,0.021934,1.576677,-1.928617,-1.116107,-1.617539,-0.594366,-0.403419,-0.061293,-0.137192,2.213135,1.822667,-0.624151,0.915772,-1.276866,2.291131,0.984992,-0.579810,-0.876690,-1.468894,1.379437,1.268390,-0.308754,-0.699767,-0.930756,0.674655,-0.095609,0.908308,-0.265904,1.060227,0.549643,-0.040117,0.876092,0.073346,0.813676,-0.715806,0.062174,0.341257,0.807308,0.983967,-2.030901,0.687374,-0.413590,0.361191,0.711604,-0.706997,-0.590872,1.241618,0.251208,0.047078,-1.321340,1.396966,0.587313,0.518929,-0.082585,-0.422747,0.057370,-0.502883,0.032814,-0.233089
16.223263,0.830036,2.020726,6.678809,-2.262542,8.300834,2.591071,-0.292474,-4.412849,2.712257,-1.128875,-0.833820,-2.716222,-3.164985,-1.198254,0.802851,3.909137,1.007319,-0.168117,3.654884,2.041832,-1.627291,1.720854,1.223571,0.861040,-0.121529,-0.185745,-0.537433,0.825552,0.592837,-1.199731,-0.197921,-2.103955,0.942458,-2.291988,0.663109,0.053007,-3.820609,-0.918816,-0.915570,-2.154921,0.632932,1.368498,-0.718258,1.691079,-1.548211,-0.497412,-0.113295,-0.373955,0.129907,-0.175710,0.178231,-3.090571,-0.805594,1.702067,-0.282297,-2.897277,1.234138,-0.634342,-1.299994,-0.982627,0.044102,-1.076195,-1.323367,1.290095,-2.534777,-1.128511,-1.325402,-0.271158,0.034196,-0.805061,0.691844,-0.398503,0.932250,0.484242,2.265748,-0.333464,0.185660,-0.220183,0.678778,-2.394626,1.657524,0.906709,0.144204,1.854940,1.745822,-0.776557,-0.299303,-0.469650,0.199855,0.138375,0.462580,0.743116,-0.188848,0.120670,-1.374804,2.417163,0.522560,0.454763,0.914032
